,field_hru,field_id,month
0,88199.0,4483,4
0,88199.0,4483,5
0,88199.0,4483,6
0,88199.0,4483,7
0,88199.0,4483,8
0,88199.0,4483,9
0,88199.0,4483,10
0,88199.0,4483,11
0,88199.0,4483,12
0,88705.0,4476,1
0,88705.0,4476,2
0,88705.0,4476,3
0,88705.0,4476,4
0,88705.0,4476,5
0,88705.0,4476,6
0,88705.0,4476,7
0,88705.0,4476,8
0,88705.0,4476,9
0,88705.0,4476,10
0,88705.0,4476,11
0,88705.0,4476,12
0,88705.0,4477,1
0,88705.0,4477,2
0,88705.0,4477,3
0,88705.0,4477,4
0,88705.0,4477,5
0,88705.0,4477,6
0,88705.0,4477,7
0,88705.0,4477,8
0,88705.0,4477,9
0,88705.0,4477,10
0,88705.0,4477,11
0,88705.0,4477,12
0,88958.0,4478,1
0,88958.0,4478,2
0,88958.0,4478,3
0,88958.0,4478,4
0,88958.0,4478,5
0,88958.0,4478,6
0,88958.0,4478,7
0,88958.0,4478,8
0,88958.0,4478,9
0,88958.0,4478,10
0,88958.0,4478,11
0,88958.0,4478,12
0,88958.0,4479,1
0,88958.0,4479,2
0,88958.0,4479,3
0,88958.0,4479,4
0,88958.0,4479,5
0,88958.0,4479,6
0,88958.0,4479,7
0,88958.0,4479,8
0,88958.0,4479,9
0,88958.0,4479,10
0,88958.0,4479,11
0,88958.0,4479,12
0,89211.0,4479,1
0,89211.0,4479,2
0,89211.0,4479,3
0,89211.0,4479,4
0,89211.0,4479,5
0,89211.0,4479,6
0,89211.0,4479,7
0,89211.0,4479,8
0,89211.0,4479,9
0,89211.0,4479,10
0,89211.0,4479,11
0,89211.0,4479,12
0,89211.0,4480,1
0,89211.0,4480,2
0,89211.0,4480,3
0,89211.0,4480,4
0,89211.0,4480,5
0,89211.0,4480,6
0,89211.0,4480,7
0,89211.0,4480,8
0,89211.0,4480,9
0,89211.0,4480,10
0,89211.0,4480,11
0,89211.0,4480,12
0,89211.0,4481,1
0,89211.0,4481,2
0,89211.0,4481,3
0,89211.0,4481,4
0,89211.0,4481,5
0,89211.0,4481,6
0,89211.0,4481,7
0,89211.0,4481,8
0,89211.0,4481,9
0,89211.0,4481,10
0,89211.0,4481,11
0,89211.0,4481,12
0,88200.0,4483,1
0,88200.0,4483,2
0,88200.0,4483,3
0,88200.0,4483,4
0,88200.0,4483,5
0,88200.0,4483,6
0,88200.0,4483,7
0,88200.0,4483,8
0,88200.0,4483,9
0,88200.0,4483,10
0,88200.0,4483,11
0,88200.0,4483,12
0,88453.0,4483,1
0,88453.0,4483,2
0,88453.0,4483,3
0,88453.0,4483,4
0,88453.0,4483,5
0,88453.0,4483,6
0,88453.0,4483,7
0,88453.0,4483,8
0,88453.0,4483,9
0,88453.0,4483,10
0,88453.0,4483,11
0,88453.0,4483,12
0,85409.0,4507,1
0,85409.0,4507,2
0,85409.0,4507,3
0,85409.0,4507,4
0,85409.0,4507,5
0,85409.0,4507,6
0,85409.0,4507,7
0,85409.0,4507,8
0,85409.0,4507,9
0,85409.0,4507,10
0,85409.0,4507,11
0,85409.0,4507,12
0,85156.0,4507,1
0,85156.0,4507,2
0,85156.0,4507,3
0,85156.0,4507,4
0,85156.0,4507,5
0,85156.0,4507,6
0,85156.0,4507,7
0,85156.0,4507,8
0,85156.0,4507,9
0,85156.0,4507,10
0,85156.0,4507,11
0,85156.0,4507,12
0,85156.0,4508,1
0,85156.0,4508,2
0,85156.0,4508,3
0,85156.0,4508,4
0,85156.0,4508,5
0,85156.0,4508,6
0,85156.0,4508,7
0,85156.0,4508,8
0,85156.0,4508,9
0,85156.0,4508,10
0,85156.0,4508,11
0,85156.0,4508,12
0,85156.0,4510,1
0,85156.0,4510,2
0,85156.0,4510,3
0,85156.0,4510,4
0,85156.0,4510,5
0,85156.0,4510,6
0,85156.0,4510,7
0,85156.0,4510,8
0,85156.0,4510,9
0,85156.0,4510,10
0,85156.0,4510,11
0,85156.0,4510,12
0,85156.0,4512,1
0,85156.0,4512,2
0,85156.0,4512,3
0,85156.0,4512,4
0,85156.0,4512,5
0,85156.0,4512,6
0,85156.0,4512,7
0,85156.0,4512,8
0,85156.0,4512,9
0,85156.0,4512,10
0,85156.0,4512,11
0,85156.0,4512,12
0,85156.0,4513,1
0,85156.0,4513,2
0,85156.0,4513,3
0,85156.0,4513,4
0,85156.0,4513,5
0,85156.0,4513,6
0,85156.0,4513,7
0,85156.0,4513,8
0,85156.0,4513,9
0,85156.0,4513,10
0,85156.0,4513,11
0,85156.0,4513,12
0,85408.0,4507,1
0,85408.0,4507,2
0,85408.0,4507,3
0,85408.0,4507,4
0,85408.0,4507,5
0,85408.0,4507,6
0,85408.0,4507,7
0,85408.0,4507,8
0,85408.0,4507,9
0,85408.0,4507,10
0,85408.0,4507,11
0,85408.0,4507,12
0,85157.0,4510,1
0,85157.0,4510,2
0,85157.0,4510,3
0,85157.0,4510,4
0,85157.0,4510,5
0,85157.0,4510,6
0,85157.0,4510,7
0,85157.0,4510,8
0,85157.0,4510,9
0,85157.0,4510,10
0,85157.0,4510,11
0,85157.0,4510,12
0,85157.0,4512,1
0,85157.0,4512,2
0,85157.0,4512,3
0,85157.0,4512,4
0,85157.0,4512,5
0,85157.0,4512,6
0,85157.0,4512,7
0,85157.0,4512,8
0,85157.0,4512,9
0,85157.0,4512,10
0,85157.0,4512,11
0,85157.0,4512,12
0,85157.0,4513,1
0,85157.0,4513,2
0,85157.0,4513,3
0,85157.0,4513,4
0,85157.0,4513,5
0,85157.0,4513,6
0,85157.0,4513,7
0,85157.0,4513,8
0,85157.0,4513,9
0,85157.0,4513,10
0,85157.0,4513,11
0,85157.0,4513,12
0,84905.0,4512,1
0,84905.0,4512,2
0,84905.0,4512,3
0,84905.0,4512,4
0,84905.0,4512,5
0,84905.0,4512,6
0,84905.0,4512,7
0,84905.0,4512,8
0,84905.0,4512,9
0,84905.0,4512,10
0,84905.0,4512,11
0,84905.0,4512,12
0,84905.0,4514,1
0,84905.0,4514,2
0,84905.0,4514,3
0,84905.0,4514,4
0,84905.0,4514,5
0,84905.0,4514,6
0,84905.0,4514,7
0,84905.0,4514,8
0,84905.0,4514,9
0,84905.0,4514,10
0,84905.0,4514,11
0,84905.0,4514,12
0,84905.0,4515,1
0,84905.0,4515,2
0,84905.0,4515,3
0,84905.0,4515,4
0,84905.0,4515,5
0,84905.0,4515,6
0,84905.0,4515,7
0,84905.0,4515,8
0,84905.0,4515,9
0,84905.0,4515,10
0,84905.0,4515,11
0,84905.0,4515,12
0,84905.0,4516,1
0,84905.0,4516,2
0,84905.0,4516,3
0,84905.0,4516,4
0,84905.0,4516,5
0,84905.0,4516,6
0,84905.0,4516,7
0,84905.0,4516,8
0,84905.0,4516,9
0,84905.0,4516,10
0,84905.0,4516,11
0,84905.0,4516,12
0,85158.0,4512,1
0,85158.0,4512,2
0,85158.0,4512,3
0,85158.0,4512,4
0,85158.0,4512,5
0,85158.0,4512,6
0,85158.0,4512,7
0,85158.0,4512,8
0,85158.0,4512,9
0,85158.0,4512,10
0,85158.0,4512,11
0,85158.0,4512,12
0,84652.0,4516,1
0,84652.0,4516,2
0,84652.0,4516,3
0,84652.0,4516,4
0,84652.0,4516,5
0,84652.0,4516,6
0,84652.0,4516,7
0,84652.0,4516,8
0,84652.0,4516,9
0,84652.0,4516,10
0,84652.0,4516,11
0,84652.0,4516,12
0,84652.0,4521,1
0,84652.0,4521,2
0,84652.0,4521,3
0,84652.0,4521,4
0,84652.0,4521,5
0,84652.0,4521,6
0,84652.0,4521,7
0,84652.0,4521,8
0,84652.0,4521,9
0,84652.0,4521,10
0,84652.0,4521,11
0,84652.0,4521,12
0,84906.0,4520,1
0,84906.0,4520,2
0,84906.0,4520,3
0,84906.0,4520,4
0,84906.0,4520,5
0,84906.0,4520,6
0,84906.0,4520,7
0,84906.0,4520,8
0,84906.0,4520,9
0,84906.0,4520,10
0,84906.0,4520,11
0,84906.0,4520,12
0,84653.0,4520,1
0,84653.0,4520,2
0,84653.0,4520,3
0,84653.0,4520,4
0,84653.0,4520,5
0,84653.0,4520,6
0,84653.0,4520,7
0,84653.0,4520,8
0,84653.0,4520,9
0,84653.0,4520,10
0,84653.0,4520,11
0,84653.0,4520,12
0,84653.0,4521,1
0,84653.0,4521,2
0,84653.0,4521,3
0,84653.0,4521,4
0,84653.0,4521,5
0,84653.0,4521,6
0,84653.0,4521,7
0,84653.0,4521,8
0,84653.0,4521,9
0,84653.0,4521,10
0,84653.0,4521,11
0,84653.0,4521,12
0,84654.0,4520,1
0,84654.0,4520,2
0,84654.0,4520,3
0,84654.0,4520,4
0,84654.0,4520,5
0,84654.0,4520,6
0,84654.0,4520,7
0,84654.0,4520,8
0,84654.0,4520,9
0,84654.0,4520,10
0,84654.0,4520,11
0,84654.0,4520,12
0,84401.0,4530,1
0,84401.0,4530,2
0,84401.0,4530,3
0,84401.0,4530,4
0,84401.0,4530,5
0,84401.0,4530,6
0,84401.0,4530,7
0,84401.0,4530,8
0,84401.0,4530,9
0,84401.0,4530,10
0,84401.0,4530,11
0,84401.0,4530,12
0,84401.0,4531,1
0,84401.0,4531,2
0,84401.0,4531,3
0,84401.0,4531,4
0,84401.0,4531,5
0,84401.0,4531,6
0,84401.0,4531,7
0,84401.0,4531,8
0,84401.0,4531,9
0,84401.0,4531,10
0,84401.0,4531,11
0,84401.0,4531,12
0,83395.0,4532,1
0,83395.0,4532,2
0,83395.0,4532,3
0,83395.0,4532,4
0,83395.0,4532,5
0,83395.0,4532,6
0,83395.0,4532,7
0,83395.0,4532,8
0,83395.0,4532,9
0,83395.0,4532,10
0,83395.0,4532,11
0,83395.0,4532,12
0,83395.0,4533,1
0,83395.0,4533,2
0,83395.0,4533,3
0,83395.0,4533,4
0,83395.0,4533,5
0,83395.0,4533,6
0,83395.0,4533,7
0,83395.0,4533,8
0,83395.0,4533,9
0,83395.0,4533,10
0,83395.0,4533,11
0,83395.0,4533,12
0,84403.0,4535,1
0,84403.0,4535,2
0,84403.0,4535,3
0,84403.0,4535,4
0,84403.0,4535,5
0,84403.0,4535,6
0,84403.0,4535,7
0,84403.0,4535,8
0,84403.0,4535,9
0,84403.0,4535,10
0,84403.0,4535,11
0,84403.0,4535,12
0,82889.0,4570,1
0,82889.0,4570,2
0,82889.0,4570,3
0,82889.0,4570,4
0,82889.0,4570,5
0,82889.0,4570,6
0,82889.0,4570,7
0,82889.0,4570,8
0,82889.0,4570,9
0,82889.0,4570,10
0,82889.0,4570,11
0,82889.0,4570,12
0,78636.0,10031,1
0,78636.0,10031,2
0,78636.0,10031,3
0,78636.0,10031,4
0,78636.0,10031,5
0,78636.0,10031,6
0,78636.0,10031,7
0,78636.0,10031,8
0,78636.0,10031,9
0,78636.0,10031,10
0,78636.0,10031,11
0,78636.0,10031,12
0,78636.0,10032,1
0,78636.0,10032,2
0,78636.0,10032,3
0,78636.0,10032,4
0,78636.0,10032,5
0,78636.0,10032,6
0,78636.0,10032,7
0,78636.0,10032,8
0,78636.0,10032,9
0,78636.0,10032,10
0,78636.0,10032,11
0,78636.0,10032,12
0,78636.0,10033,1
0,78636.0,10033,2
0,78636.0,10033,3
0,78636.0,10033,4
0,78636.0,10033,5
0,78636.0,10033,6
0,78636.0,10033,7
0,78636.0,10033,8
0,78636.0,10033,9
0,78636.0,10033,10
0,78636.0,10033,11
0,78636.0,10033,12
0,77091.0,10034,1
0,77091.0,10034,2
0,77091.0,10034,3
0,77091.0,10034,4
0,77091.0,10034,5
0,77091.0,10034,6
0,77091.0,10034,7
0,77091.0,10034,8
0,77091.0,10034,9
0,77091.0,10034,10
0,77091.0,10034,11
0,77091.0,10034,12
0,77091.0,10036,1
0,77091.0,10036,2
0,77091.0,10036,3
0,77091.0,10036,4
0,77091.0,10036,5
0,77091.0,10036,6
0,77091.0,10036,7
0,77091.0,10036,8
0,77091.0,10036,9
0,77091.0,10036,10
0,77091.0,10036,11
0,77091.0,10036,12
0,77091.0,10036,1
0,77091.0,10036,2
0,77091.0,10036,3
0,77091.0,10036,4
0,77091.0,10036,5
0,77091.0,10036,6
0,77091.0,10036,7
0,77091.0,10036,8
0,77091.0,10036,9
0,77091.0,10036,10
0,77091.0,10036,11
0,77091.0,10036,12
0,77344.0,10036,1
0,77344.0,10036,2
0,77344.0,10036,3
0,77344.0,10036,4
0,77344.0,10036,5
0,77344.0,10036,6
0,77344.0,10036,7
0,77344.0,10036,8
0,77344.0,10036,9
0,77344.0,10036,10
0,77344.0,10036,11
0,77344.0,10036,12
0,77344.0,10036,1
0,77344.0,10036,2
0,77344.0,10036,3
0,77344.0,10036,4
0,77344.0,10036,5
0,77344.0,10036,6
0,77344.0,10036,7
0,77344.0,10036,8
0,77344.0,10036,9
0,77344.0,10036,10
0,77344.0,10036,11
0,77344.0,10036,12
0,77345.0,10036,1
0,77345.0,10036,2
0,77345.0,10036,3
0,77345.0,10036,4
0,77345.0,10036,5
0,77345.0,10036,6
0,77345.0,10036,7
0,77345.0,10036,8
0,77345.0,10036,9
0,77345.0,10036,10
0,77345.0,10036,11
0,77345.0,10036,12
0,77345.0,10036,1
0,77345.0,10036,2
0,77345.0,10036,3
0,77345.0,10036,4
0,77345.0,10036,5
0,77345.0,10036,6
0,77345.0,10036,7
0,77345.0,10036,8
0,77345.0,10036,9
0,77345.0,10036,10
0,77345.0,10036,11
0,77345.0,10036,12
0,77598.0,10039,1
0,77598.0,10039,2
0,77598.0,10039,3
0,77598.0,10039,4
0,77598.0,10039,5
0,77598.0,10039,6
0,77598.0,10039,7
0,77598.0,10039,8
0,77598.0,10039,9
0,77598.0,10039,10
0,77598.0,10039,11
0,77598.0,10039,12
0,77852.0,10042,1
0,77852.0,10042,2
0,77852.0,10042,3
0,77852.0,10042,4
0,77852.0,10042,5
0,77852.0,10042,6
0,77852.0,10042,7
0,77852.0,10042,8
0,77852.0,10042,9
0,77852.0,10042,10
0,77852.0,10042,11
0,77852.0,10042,12
0,77852.0,10043,1
0,77852.0,10043,2
0,77852.0,10043,3
0,77852.0,10043,4
0,77852.0,10043,5
0,77852.0,10043,6
0,77852.0,10043,7
0,77852.0,10043,8
0,77852.0,10043,9
0,77852.0,10043,10
0,77852.0,10043,11
0,77852.0,10043,12
0,77853.0,10042,1
0,77853.0,10042,2
0,77853.0,10042,3
0,77853.0,10042,4
0,77853.0,10042,5
0,77853.0,10042,6
0,77853.0,10042,7
0,77853.0,10042,8
0,77853.0,10042,9
0,77853.0,10042,10
0,77853.0,10042,11
0,77853.0,10042,12
0,77853.0,10043,1
0,77853.0,10043,2
0,77853.0,10043,3
0,77853.0,10043,4
0,77853.0,10043,5
0,77853.0,10043,6
0,77853.0,10043,7
0,77853.0,10043,8
0,77853.0,10043,9
0,77853.0,10043,10
0,77853.0,10043,11
0,77853.0,10043,12
0,77853.0,10045,1
0,77853.0,10045,2
0,77853.0,10045,3
0,77853.0,10045,4
0,77853.0,10045,5
0,77853.0,10045,6
0,77853.0,10045,7
0,77853.0,10045,8
0,77853.0,10045,9
0,77853.0,10045,10
0,77853.0,10045,11
0,77853.0,10045,12
0,78107.0,10047,1
0,78107.0,10047,2
0,78107.0,10047,3
0,78107.0,10047,4
0,78107.0,10047,5
0,78107.0,10047,6
0,78107.0,10047,7
0,78107.0,10047,8
0,78107.0,10047,9
0,78107.0,10047,10
0,78107.0,10047,11
0,78107.0,10047,12
0,78107.0,10048,1
0,78107.0,10048,2
0,78107.0,10048,3
0,78107.0,10048,4
0,78107.0,10048,5
0,78107.0,10048,6
0,78107.0,10048,7
0,78107.0,10048,8
0,78107.0,10048,9
0,78107.0,10048,10
0,78107.0,10048,11
0,78107.0,10048,12
0,78107.0,10049,1
0,78107.0,10049,2
0,78107.0,10049,3
0,78107.0,10049,4
0,78107.0,10049,5
0,78107.0,10049,6
0,78107.0,10049,7
0,78107.0,10049,8
0,78107.0,10049,9
0,78107.0,10049,10
0,78107.0,10049,11
0,78107.0,10049,12
0,78361.0,10049,1
0,78361.0,10049,2
0,78361.0,10049,3
0,78361.0,10049,4
0,78361.0,10049,5
0,78361.0,10049,6
0,78361.0,10049,7
0,78361.0,10049,8
0,78361.0,10049,9
0,78361.0,10049,10
0,78361.0,10049,11
0,78361.0,10049,12
0,78361.0,10050,1
0,78361.0,10050,2
0,78361.0,10050,3
0,78361.0,10050,4
0,78361.0,10050,5
0,78361.0,10050,6
0,78361.0,10050,7
0,78361.0,10050,8
0,78361.0,10050,9
0,78361.0,10050,10
0,78361.0,10050,11
0,78361.0,10050,12
0,78361.0,10051,1
0,78361.0,10051,2
0,78361.0,10051,3
0,78361.0,10051,4
0,78361.0,10051,5
0,78361.0,10051,6
0,78361.0,10051,7
0,78361.0,10051,8
0,78361.0,10051,9
0,78361.0,10051,10
0,78361.0,10051,11
0,78361.0,10051,12
0,78360.0,10050,1
0,78360.0,10050,2
0,78360.0,10050,3
0,78360.0,10050,4
0,78360.0,10050,5
0,78360.0,10050,6
0,78360.0,10050,7
0,78360.0,10050,8
0,78360.0,10050,9
0,78360.0,10050,10
0,78360.0,10050,11
0,78360.0,10050,12
0,78360.0,10051,1
0,78360.0,10051,2
0,78360.0,10051,3
0,78360.0,10051,4
0,78360.0,10051,5
0,78360.0,10051,6
0,78360.0,10051,7
0,78360.0,10051,8
0,78360.0,10051,9
0,78360.0,10051,10
0,78360.0,10051,11
0,78360.0,10051,12
0,76831.0,10056,1
0,76831.0,10056,2
0,76831.0,10056,3
0,76831.0,10056,4
0,76831.0,10056,5
0,76831.0,10056,6
0,76831.0,10056,7
0,76831.0,10056,8
0,76831.0,10056,9
0,76831.0,10056,10
0,76831.0,10056,11
0,76831.0,10056,12
0,76831.0,10057,1
0,76831.0,10057,2
0,76831.0,10057,3
0,76831.0,10057,4
0,76831.0,10057,5
0,76831.0,10057,6
0,76831.0,10057,7
0,76831.0,10057,8
0,76831.0,10057,9
0,76831.0,10057,10
0,76831.0,10057,11
0,76831.0,10057,12
0,76832.0,10056,1
0,76832.0,10056,2
0,76832.0,10056,3
0,76832.0,10056,4
0,76832.0,10056,5
0,76832.0,10056,6
0,76832.0,10056,7
0,76832.0,10056,8
0,76832.0,10056,9
0,76832.0,10056,10
0,76832.0,10056,11
0,76832.0,10056,12
0,76326.0,10060,1
0,76326.0,10060,2
0,76326.0,10060,3
0,76326.0,10060,4
0,76326.0,10060,5
0,76326.0,10060,6
0,76326.0,10060,7
0,76326.0,10060,8
0,76326.0,10060,9
0,76326.0,10060,10
0,76326.0,10060,11
0,76326.0,10060,12
0,76073.0,10060,1
0,76073.0,10060,2
0,76073.0,10060,3
0,76073.0,10060,4
0,76073.0,10060,5
0,76073.0,10060,6
0,76073.0,10060,7
0,76073.0,10060,8
0,76073.0,10060,9
0,76073.0,10060,10
0,76073.0,10060,11
0,76073.0,10060,12
0,76072.0,10060,1
0,76072.0,10060,2
0,76072.0,10060,3
0,76072.0,10060,4
0,76072.0,10060,5
0,76072.0,10060,6
0,76072.0,10060,7
0,76072.0,10060,8
0,76072.0,10060,9
0,76072.0,10060,10
0,76072.0,10060,11
0,76072.0,10060,12
0,78904.0,10353,1
0,78904.0,10353,2
0,78904.0,10353,3
0,78904.0,10353,4
0,78904.0,10353,5
0,78904.0,10353,6
0,78904.0,10353,7
0,78904.0,10353,8
0,78904.0,10353,9
0,78904.0,10353,10
0,78904.0,10353,11
0,78904.0,10353,12
0,59254.0,10450,1
0,59254.0,10450,2
0,59254.0,10450,3
0,59254.0,10450,4
0,59254.0,10450,5
0,59254.0,10450,6
0,59254.0,10450,7
0,59254.0,10450,8
0,59254.0,10450,9
0,59254.0,10450,10
0,59254.0,10450,11
0,59254.0,10450,12
0,59254.0,10451,1
0,59254.0,10451,2
0,59254.0,10451,3
0,59254.0,10451,4
0,59254.0,10451,5
0,59254.0,10451,6
0,59254.0,10451,7
0,59254.0,10451,8
0,59254.0,10451,9
0,59254.0,10451,10
0,59254.0,10451,11
0,59254.0,10451,12
0,59255.0,10450,1
0,59255.0,10450,2
0,59255.0,10450,3
0,59255.0,10450,4
0,59255.0,10450,5
0,59255.0,10450,6
0,59255.0,10450,7
0,59255.0,10450,8
0,59255.0,10450,9
0,59255.0,10450,10
0,59255.0,10450,11
0,59255.0,10450,12
0,59000.0,10451,1
0,59000.0,10451,2
0,59000.0,10451,3
0,59000.0,10451,4
0,59000.0,10451,5
0,59000.0,10451,6
0,59000.0,10451,7
0,59000.0,10451,8
0,59000.0,10451,9
0,59000.0,10451,10
0,59000.0,10451,11
0,59000.0,10451,12
0,59000.0,10458,1
0,59000.0,10458,2
0,59000.0,10458,3
0,59000.0,10458,4
0,59000.0,10458,5
0,59000.0,10458,6
0,59000.0,10458,7
0,59000.0,10458,8
0,59000.0,10458,9
0,59000.0,10458,10
0,59000.0,10458,11
0,59000.0,10458,12
0,70416.0,10476,1
0,70416.0,10476,2
0,70416.0,10476,3
0,70416.0,10476,4
0,70416.0,10476,5
0,70416.0,10476,6
0,70416.0,10476,7
0,70416.0,10476,8
0,70416.0,10476,9
0,70416.0,10476,10
0,70416.0,10476,11
0,70416.0,10476,12
0,69908.0,10477,1
0,69908.0,10477,2
0,69908.0,10477,3
0,69908.0,10477,4
0,69908.0,10477,5
0,69908.0,10477,6
0,69908.0,10477,7
0,69908.0,10477,8
0,69908.0,10477,9
0,69908.0,10477,10
0,69908.0,10477,11
0,69908.0,10477,12
0,69908.0,10477,1
0,69908.0,10477,2
0,69908.0,10477,3
0,69908.0,10477,4
0,69908.0,10477,5
0,69908.0,10477,6
0,69908.0,10477,7
0,69908.0,10477,8
0,69908.0,10477,9
0,69908.0,10477,10
0,69908.0,10477,11
0,69908.0,10477,12
0,70163.0,10477,1
0,70163.0,10477,2
0,70163.0,10477,3
0,70163.0,10477,4
0,70163.0,10477,5
0,70163.0,10477,6
0,70163.0,10477,7
0,70163.0,10477,8
0,70163.0,10477,9
0,70163.0,10477,10
0,70163.0,10477,11
0,70163.0,10477,12
0,70163.0,10477,1
0,70163.0,10477,2
0,70163.0,10477,3
0,70163.0,10477,4
0,70163.0,10477,5
0,70163.0,10477,6
0,70163.0,10477,7
0,70163.0,10477,8
0,70163.0,10477,9
0,70163.0,10477,10
0,70163.0,10477,11
0,70163.0,10477,12
0,85917.0,10587,1
0,85917.0,10587,2
0,85917.0,10587,3
0,85917.0,10587,4
0,85917.0,10587,5
0,85917.0,10587,6
0,85917.0,10587,7
0,85917.0,10587,8
0,85917.0,10587,9
0,85917.0,10587,10
0,85917.0,10587,11
0,85917.0,10587,12
0,85917.0,10588,1
0,85917.0,10588,2
0,85917.0,10588,3
0,85917.0,10588,4
0,85917.0,10588,5
0,85917.0,10588,6
0,85917.0,10588,7
0,85917.0,10588,8
0,85917.0,10588,9
0,85917.0,10588,10
0,85917.0,10588,11
0,85917.0,10588,12
0,85917.0,10589,1
0,85917.0,10589,2
0,85917.0,10589,3
0,85917.0,10589,4
0,85917.0,10589,5
0,85917.0,10589,6
0,85917.0,10589,7
0,85917.0,10589,8
0,85917.0,10589,9
0,85917.0,10589,10
0,85917.0,10589,11
0,85917.0,10589,12
0,97298.0,10721,1
0,97298.0,10721,2
0,97298.0,10721,3
0,97298.0,10721,4
0,97298.0,10721,5
0,97298.0,10721,6
0,97298.0,10721,7
0,97298.0,10721,8
0,97298.0,10721,9
0,97298.0,10721,10
0,97298.0,10721,11
0,97298.0,10721,12
0,97298.0,10722,1
0,97298.0,10722,2
0,97298.0,10722,3
0,97298.0,10722,4
0,97298.0,10722,5
0,97298.0,10722,6
0,97298.0,10722,7
0,97298.0,10722,8
0,97298.0,10722,9
0,97298.0,10722,10
0,97298.0,10722,11
0,97298.0,10722,12
0,97063.0,10750,1
0,97063.0,10750,2
0,97063.0,10750,3
0,97063.0,10750,4
0,97063.0,10750,5
0,97063.0,10750,6
0,97063.0,10750,7
0,97063.0,10750,8
0,97063.0,10750,9
0,97063.0,10750,10
0,97063.0,10750,11
0,97063.0,10750,12
